RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
4519,0,4/13/2010,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING,GREY,AUTO,2,Covers,77043,AMERICAN,MEDIUM,CHRYSLER,5644,6726,8948,10177,4880,5742,7801,8901,NULL,NULL,17675,2764,MA,5855,0,1389
4520,0,4/13/2010,MANHEIM,2002,8,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,MAROON,AUTO,1,Alloy,53575,AMERICAN,MEDIUM,CHRYSLER,3466,4513,5762,7126,3446,4442,6363,7515,NULL,NULL,17675,2764,MA,5455,0,1386
4521,0,4/13/2010,MANHEIM,2006,4,CHEVROLET,COBALT,LT,4D SEDAN LT,BLACK,AUTO,1,Alloy,54501,AMERICAN,COMPACT,GM,6359,7384,9204,10323,5484,6944,8924,10401,NULL,NULL,17675,2764,MA,6720,0,671
4522,0,4/13/2010,MANHEIM,2002,8,LINCOLN,CONTINENTAL,,4D SEDAN,BLACK,AUTO,1,Alloy,95200,AMERICAN,LARGE,FORD,4261,5907,7541,8979,4119,6489,7218,10219,NULL,NULL,17675,2764,MA,5005,0,1785
4523,0,4/13/2010,MANHEIM,2004,6,CADILLAC,SRX AWD V6,,4D SUV,BLUE,AUTO,1,Alloy,93267,AMERICAN,SPECIALTY,GM,9309,11016,12891,14598,9874,12251,13477,15855,NULL,NULL,17675,2764,MA,8470,0,2639
4524,1,4/13/2010,MANHEIM,2003,7,NISSAN,ALTIMA,Bas,4D SEDAN S,BLACK,AUTO,1,Alloy,49021,TOP LINE ASIAN,MEDIUM,OTHER,4742,5831,7840,8892,4661,5726,7554,8965,NULL,NULL,17675,2764,MA,8085,0,853
4525,0,4/13/2010,MANHEIM,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,WHITE,AUTO,1,Alloy,74124,AMERICAN,LARGE,GM,8743,10270,11926,13603,8167,9866,12135,13694,NULL,NULL,17675,2764,MA,7480,0,1974
4526,0,4/13/2010,MANHEIM,2004,6,SUZUKI,FORENZA,S,4D SEDAN S,BLUE,AUTO,2,Covers,54231,OTHER ASIAN,MEDIUM,OTHER,2851,3680,5795,6454,3507,4328,6133,7569,NULL,NULL,17675,2764,MA,4505,0,505
4527,0,4/13/2010,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,1,Alloy,74169,AMERICAN,MEDIUM,CHRYSLER,5361,6440,8626,9852,4890,5923,8295,9420,NULL,NULL,17675,2764,MA,5920,0,1389
4528,0,4/13/2010,MANHEIM,2001,9,TOYOTA,COROLLA,CE,4D SEDAN CE,BLACK,AUTO,2,Covers,86516,TOP LINE ASIAN,COMPACT,OTHER,3027,3874,5646,6499,2212,2832,4672,5683,NULL,NULL,17675,2764,MA,4855,0,894
4529,0,4/13/2010,MANHEIM,2003,7,MITSUBISHI,LANCER,ES,4D SEDAN ES,SILVER,AUTO,2,Covers,61355,OTHER ASIAN,COMPACT,OTHER,2937,3795,5703,6657,2848,3655,6453,7271,NULL,NULL,17675,2764,MA,5420,0,833
4530,0,4/13/2010,MANHEIM,2007,3,DODGE,NITRO 4WD V6,SLT,4D SUV 3.7L,RED,AUTO,1,Alloy,94652,AMERICAN,MEDIUM SUV,CHRYSLER,14331,16567,17588,19597,13454,15652,16926,19063,NULL,NULL,17675,2764,MA,9980,0,1053
4531,0,4/13/2010,MANHEIM,2006,4,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,RED,AUTO,1,Alloy,75827,AMERICAN,CROSSOVER,FORD,7514,8892,11080,12585,7251,8469,10951,12140,NULL,NULL,17675,2764,MA,8135,0,1506
4532,0,4/13/2010,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN SE,GREY,AUTO,2,Covers,77976,AMERICAN,MEDIUM,CHRYSLER,8480,9328,12702,13142,8518,9436,12339,13229,NULL,NULL,17675,2764,MA,7180,0,1155
4533,0,2/24/2009,OTHER,2006,3,CHEVROLET,MALIBU MAXX V6 3.5L,LT,4D SEDAN LT,WHITE,AUTO,1,Alloy,53179,AMERICAN,MEDIUM,GM,7087,8302,8154,9466,7119,8641,8189,9832,NULL,NULL,18822,78610,TX,6185,0,1003
4534,0,2/24/2009,OTHER,2007,2,SUZUKI,GRAND VITARA 2WD,Xsp,4D SPORT UTILITY XSPORT,BLUE,AUTO,1,Alloy,54876,OTHER ASIAN,MEDIUM SUV,OTHER,9411,10579,10664,11925,9495,10640,10755,11991,NULL,NULL,18822,78610,TX,8095,0,920
4535,1,2/24/2009,OTHER,2003,6,FORD,EXPLORER 2WD V6 4.0L,XLT,4D SUV 4.0L FFV XLT,RED,AUTO,NULL,NULL,77778,AMERICAN,MEDIUM SUV,FORD,5163,6297,6076,7301,5474,6500,6412,7520,NULL,NULL,18822,78610,TX,6485,0,1455
4536,0,2/24/2009,OTHER,2005,4,NISSAN,MAXIMA MFI V6 3.5L D,SE,4D SEDAN SE,SILVER,AUTO,1,Alloy,89108,TOP LINE ASIAN,LARGE,OTHER,11023,12886,12405,14417,6950,8192,8006,9347,NULL,NULL,18822,78610,TX,10995,0,1243
4537,0,2/24/2009,OTHER,2005,4,FORD,TAURUS 3.0L V6 EFI,SEL,4D SEDAN SE COMFORT,GREEN,AUTO,1,Alloy,87557,AMERICAN,MEDIUM,FORD,4264,5480,5105,6418,9038,10357,10261,11686,NULL,NULL,18822,78610,TX,4475,0,983
4538,0,3/3/2009,OTHER,2002,7,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L FFV SE,RED,AUTO,2,Covers,68162,AMERICAN,VAN,CHRYSLER,2951,3742,3687,4541,4418,5349,5271,6277,NULL,NULL,19662,78610,TX,4175,0,1711
4539,1,9/29/2009,OTHER,2004,5,NISSAN,MAXIMA 3.5L V6 MPI,SE,4D SEDAN SE,BLUE,AUTO,1,Alloy,75212,TOP LINE ASIAN,LARGE,OTHER,7670,9298,8784,10542,7670,9298,8784,10542,NULL,NULL,17212,78610,TX,10485,0,1155
4540,1,9/29/2009,OTHER,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,BROWN,AUTO,2,Covers,74505,AMERICAN,MEDIUM,GM,7113,8115,8182,9264,7113,8115,8182,9264,NULL,NULL,17212,78610,TX,6965,0,1038
4541,1,9/29/2009,OTHER,2007,2,DODGE,MAGNUM V6 3.5L V6 MP,SE,WAGON 3.5L SXT,BLACK,AUTO,2,Covers,88968,AMERICAN,SPECIALTY,CHRYSLER,10315,12085,11640,13552,10315,12085,11640,13552,NULL,NULL,17212,78610,TX,8475,0,1503
4542,1,9/29/2009,OTHER,2006,3,BUICK,LACROSSE 3.8L V6 SFI,CX,4D SEDAN CX,BLACK,AUTO,2,Covers,69161,AMERICAN,LARGE,GM,8492,10592,9671,11939,8492,10592,9671,11939,NULL,NULL,17212,78610,TX,7665,0,1313
4543,0,1/26/2010,OTHER,2005,5,JEEP,LIBERTY 4WD V6,Spo,4D SUV,BLUE,AUTO,1,Alloy,68302,AMERICAN,SMALL SUV,CHRYSLER,7214,8804,10654,12115,7763,9472,11285,12837,NULL,NULL,20833,78610,TX,7495,0,825
4544,0,1/26/2010,OTHER,2004,6,FORD,F150 PICKUP 2WD V8,XL,EXT CAB 4.6L STX,MAROON,AUTO,1,Alloy,58193,AMERICAN,LARGE TRUCK,FORD,6835,8071,11466,12760,7455,9043,11698,13125,NULL,NULL,20833,78610,TX,8395,0,671
4545,0,2/2/2010,OTHER,2005,5,CHEVROLET,CAVALIER 4C,Bas,2D COUPE,SILVER,MANUAL,2,Covers,66821,AMERICAN,COMPACT,GM,2702,3657,5858,6920,3443,4455,6286,7160,NULL,NULL,18822,78610,TX,3155,0,1020
4546,0,2/2/2010,OTHER,2005,5,CHEVROLET,TRAILBLAZER EXT 2WD,LS,4D SUV 4.2L LS,WHITE,AUTO,1,Alloy,87871,AMERICAN,MEDIUM SUV,GM,7890,9512,12378,14694,9805,11945,13338,15275,NULL,NULL,18822,78610,TX,9095,0,1243
4547,0,2/2/2010,OTHER,2002,8,MAZDA,PROTEGE,DX,4D SEDAN DX,GREEN,AUTO,1,Alloy,68535,OTHER ASIAN,COMPACT,OTHER,1881,2839,5184,5773,2256,2924,5008,5830,NULL,NULL,18822,78610,TX,5075,0,1028
4548,0,2/2/2010,OTHER,2006,4,DODGE,CHARGER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,59099,AMERICAN,SPECIALTY,CHRYSLER,8628,9916,12328,13872,8736,10040,12999,14290,NULL,NULL,18822,78610,TX,9495,0,1086
4549,0,2/2/2010,OTHER,2006,4,KIA,OPTIMA 4C,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,40595,OTHER ASIAN,MEDIUM,OTHER,3896,5221,7244,8852,3613,4884,6889,8441,NULL,NULL,18822,78610,TX,5075,0,623
4550,1,2/23/2010,OTHER,2002,8,HONDA,CIVIC,LX,4D SEDAN LX AUTO,GREEN,AUTO,2,Covers,87363,TOP LINE ASIAN,COMPACT,OTHER,4074,4980,7125,8144,3940,5091,6565,8282,NULL,NULL,18822,78610,TX,4975,0,1023
4551,0,2/23/2010,OTHER,2001,9,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,GOLD,AUTO,1,Alloy,91980,AMERICAN,MEDIUM,FORD,2629,3415,5085,5923,3028,4207,5903,7404,NULL,NULL,18822,78610,TX,3055,0,1353
4552,0,2/23/2010,OTHER,2001,9,FORD,TAURUS,SES,4D SEDAN SE SVG,WHITE,AUTO,1,Alloy,82721,AMERICAN,MEDIUM,FORD,2533,3311,4973,5947,2452,3404,4745,6035,NULL,NULL,18822,78610,TX,2245,0,1283
4553,0,2/23/2010,OTHER,2006,4,NISSAN,SENTRA,Bas,4D SEDAN 1.8,MAROON,AUTO,2,Covers,88250,TOP LINE ASIAN,COMPACT,OTHER,5676,6475,9078,9649,5808,7026,9098,10664,NULL,NULL,18822,78610,TX,5885,0,594
4554,0,3/16/2010,OTHER,2004,6,DODGE,DURANGO 4WD V8,SLT,4D SUV 5.7L SLT,BLACK,AUTO,1,Alloy,98885,AMERICAN,MEDIUM SUV,CHRYSLER,9575,11094,13186,14617,8389,10177,12200,13839,NULL,NULL,22808,78610,TX,8895,0,1918
4555,0,11/29/2010,OTHER,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LT,PURPLE,AUTO,1,Alloy,68143,AMERICAN,MEDIUM,GM,6394,7738,10470,11724,6013,7558,10132,11675,NULL,NULL,8655,77301,TX,7295,0,728
4556,0,11/29/2010,OTHER,2005,5,JEEP,LIBERTY 2WD V6,Spo,4D SUV,BLUE,AUTO,1,Alloy,60265,AMERICAN,SMALL SUV,CHRYSLER,5589,6890,8901,10242,6620,8006,9499,11025,NULL,NULL,8655,77301,TX,6885,0,630
4557,0,11/29/2010,OTHER,2002,8,FORD,FOCUS,SE,4D WAGON SE,WHITE,AUTO,1,Alloy,96975,AMERICAN,COMPACT,FORD,1904,2666,4446,5147,2536,3423,5059,5953,NO,GREEN,8655,77301,TX,2645,0,1641
4558,0,11/29/2010,OTHER,2003,7,PONTIAC,GRAND AM 4C,SE,4D SEDAN SE1,RED,AUTO,2,Covers,79526,AMERICAN,MEDIUM,GM,2683,3905,5111,6566,3050,4138,5745,7063,NULL,NULL,8655,77301,TX,4965,0,1806
4559,1,11/29/2010,OTHER,2002,8,DODGE,DURANGO 4WD V8,Spo,4D SUV 4.7L SPORT,BLACK,AUTO,3,Special,106565,AMERICAN,MEDIUM SUV,CHRYSLER,3444,4647,7131,8405,2927,4000,6192,7376,NULL,NULL,8655,77301,TX,4365,0,2390
4560,0,11/29/2010,OTHER,2005,5,SATURN,L SERIES,L30,4D SEDAN L300,BLUE,AUTO,1,Alloy,67239,AMERICAN,MEDIUM,GM,4489,5823,7635,8626,3979,5587,7227,8573,NULL,NULL,8655,77301,TX,4565,0,1898
4561,0,11/29/2010,OTHER,2001,9,DODGE,CARAVAN GRAND FWD V6,Spo,MINIVAN 3.3L SPORT,WHITE,AUTO,2,Covers,88572,AMERICAN,VAN,CHRYSLER,2557,3351,4569,5777,2782,3486,5284,6423,NO,GREEN,8655,77301,TX,4165,0,2063
4562,0,11/29/2010,OTHER,2002,8,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,BLACK,AUTO,3,Special,77039,AMERICAN,MEDIUM,CHRYSLER,3061,4083,6079,6763,3476,4387,5829,6974,NO,GREEN,8655,77301,TX,4565,0,1689
4563,0,11/29/2010,OTHER,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LT,SILVER,AUTO,1,Alloy,55810,AMERICAN,MEDIUM,GM,6394,7738,10470,11724,6455,7625,9874,11489,NO,GREEN,8655,77301,TX,7495,0,671
4564,0,3/4/2009,MANHEIM,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,BLUE,AUTO,1,Alloy,85738,AMERICAN,VAN,CHRYSLER,5075,5943,5981,6918,6684,7489,7719,8588,NULL,NULL,8655,60440,IL,4845,0,1763
4565,0,9/1/2009,MANHEIM,2002,7,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,BROWN,AUTO,1,Alloy,70831,AMERICAN,MEDIUM,CHRYSLER,2700,3522,3416,4304,2684,3540,3399,4323,NULL,NULL,8655,60440,IL,3195,0,1689
4566,0,9/1/2009,MANHEIM,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,BLACK,AUTO,2,Covers,45502,AMERICAN,MEDIUM,CHRYSLER,6462,7451,7479,8547,5527,6390,9322,10358,NULL,NULL,8655,60440,IL,6215,0,975
4567,0,9/1/2009,MANHEIM,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BROWN,AUTO,1,Alloy,72281,AMERICAN,LARGE,GM,7084,8862,8151,10071,7129,8935,8199,10150,NULL,NULL,8655,60440,IL,6215,0,1974
4568,1,9/1/2009,MANHEIM,2006,3,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN EX,SILVER,AUTO,2,Covers,44185,OTHER ASIAN,MEDIUM,OTHER,0,0,0,0,0,0,0,0,NULL,NULL,8655,60440,IL,5515,0,623
4569,0,9/1/2009,MANHEIM,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,63363,AMERICAN,LARGE,GM,7820,9010,8946,10231,7320,8459,10971,12307,NULL,NULL,8655,60440,IL,7015,0,1703
4570,0,9/1/2009,MANHEIM,2006,3,JEEP,LIBERTY 4WD V6 3.7L,Spo,4D SUV SPORT,SILVER,AUTO,1,Alloy,79541,AMERICAN,SMALL SUV,CHRYSLER,9289,11382,10532,12793,9375,11502,10625,12922,NULL,NULL,8655,60440,IL,7700,0,920
4571,1,9/1/2009,MANHEIM,2005,4,CHEVROLET,EQUINOX FWD V6 3.4L,LT,4D SUV LT,GREY,AUTO,NULL,NULL,92068,AMERICAN,MEDIUM SUV,GM,8091,9885,9238,11176,7013,8692,8074,9887,NULL,NULL,8655,60440,IL,6890,0,1630
4572,0,9/1/2009,MANHEIM,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,79414,AMERICAN,LARGE,GM,7084,8862,8151,10071,5895,7103,9396,10995,NULL,NULL,8655,60440,IL,7830,0,1974
4573,0,9/1/2009,MANHEIM,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,BLACK,AUTO,2,Covers,69217,AMERICAN,LARGE,GM,4615,6042,5484,7025,4579,6015,5445,6996,NULL,NULL,8655,60440,IL,5590,0,1703
4574,0,2/23/2010,MANHEIM,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,61147,AMERICAN,COMPACT,GM,4863,5927,8578,9722,5041,6186,8178,9435,NULL,NULL,8655,60440,IL,6215,0,728
4575,0,2/23/2010,MANHEIM,2006,4,SCION,XA,Bas,4D HATCHBACK,SILVER,MANUAL,1,Alloy,70158,OTHER ASIAN,COMPACT,OTHER,6960,8168,10459,11760,7154,8068,10470,11543,NULL,NULL,8655,60440,IL,6140,0,569
4576,0,2/23/2010,MANHEIM,2007,3,CHEVROLET,COBALT,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,69030,AMERICAN,COMPACT,GM,5902,6802,9787,10571,6012,6913,9028,10068,NULL,NULL,8655,60440,IL,6215,0,728
4577,0,2/23/2010,MANHEIM,2006,4,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L SE,RED,AUTO,2,Covers,64409,AMERICAN,VAN,CHRYSLER,6210,7216,10423,11604,7542,8945,10507,11955,NULL,NULL,8655,60440,IL,6015,0,1411
4578,0,2/23/2010,MANHEIM,2005,5,DODGE,NEON,SXT,4D SEDAN SXT,BLACK,AUTO,1,Alloy,70843,AMERICAN,COMPACT,CHRYSLER,3707,4723,6939,8433,3760,4882,6668,7905,NULL,NULL,8655,60440,IL,5340,0,686
4579,0,2/23/2010,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,GREY,AUTO,1,Alloy,87131,AMERICAN,LARGE,GM,9295,10618,13430,15181,9027,10409,13134,14298,NULL,NULL,8655,60440,IL,7730,0,2152
4580,1,2/23/2010,MANHEIM,2005,5,FORD,TAURUS,SEL,4D SEDAN SEL DURATEC,GREY,AUTO,1,Alloy,58877,AMERICAN,MEDIUM,FORD,4479,6107,8094,10541,5401,6417,8092,8928,NULL,NULL,8655,60440,IL,6240,0,754
4581,0,2/23/2010,MANHEIM,2007,3,CHRYSLER,SEBRING V6,Tou,4D SEDAN TOURING,GREY,AUTO,1,Alloy,79667,AMERICAN,MEDIUM,CHRYSLER,9791,11267,13091,14671,9153,10677,12696,14302,NULL,NULL,8655,60440,IL,8200,0,1272
4582,0,2/23/2010,MANHEIM,2003,7,OLDSMOBILE,ALERO V6,GL,2D COUPE GL2,SILVER,AUTO,1,Alloy,88756,AMERICAN,MEDIUM,GM,3744,4548,6770,7593,2123,2692,4780,5415,NULL,NULL,8655,60440,IL,4795,0,2712
4583,0,2/23/2010,MANHEIM,2006,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GREY,AUTO,1,Alloy,88290,AMERICAN,MEDIUM SUV,GM,10202,12545,14719,16550,11212,13323,15144,17124,NULL,NULL,8655,60440,IL,7830,0,2152
4584,0,3/2/2010,MANHEIM,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2,Covers,50041,AMERICAN,MEDIUM,CHRYSLER,6090,7075,9411,10502,6164,7128,9334,10349,NULL,NULL,8655,60440,IL,5215,0,1086
4585,0,3/2/2010,MANHEIM,2006,4,DODGE,CHARGER,Bas,4D SEDAN,WHITE,AUTO,2,Covers,83231,AMERICAN,SPECIALTY,CHRYSLER,9465,10761,14135,15362,8766,10117,12317,13631,NULL,NULL,8655,60440,IL,9130,0,1503
4586,0,3/2/2010,MANHEIM,2005,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,2,Covers,78640,AMERICAN,LARGE,GM,5402,6658,8278,9864,4974,6272,7968,9229,NULL,NULL,8655,60440,IL,7330,0,1974
4587,0,3/2/2010,MANHEIM,2007,3,HYUNDAI,SONATA V6,Lim,4D SEDAN,RED,AUTO,1,Alloy,68128,OTHER ASIAN,MEDIUM,OTHER,7994,9623,11947,13149,8501,9805,12311,13108,NULL,NULL,8655,60440,IL,8030,0,728
4588,0,11/16/2010,MANHEIM,2008,2,SATURN,AURA V6,XE,4D SEDAN XE,BLUE,AUTO,2,Covers,79202,AMERICAN,MEDIUM,GM,8340,9682,12198,13308,9418,11160,12808,14473,NULL,NULL,3453,60440,IL,8175,0,1272
4589,0,11/16/2010,MANHEIM,2008,2,DODGE,NITRO 2WD V6,SXT,4D SUV 3.7L,RED,AUTO,1,Alloy,92035,AMERICAN,MEDIUM SUV,CHRYSLER,9857,11312,13311,14741,10822,12225,14478,15932,NULL,NULL,3453,60440,IL,8495,0,765
4590,0,11/16/2010,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,BLACK,AUTO,1,Alloy,73707,AMERICAN,LARGE,GM,8253,9369,12153,13357,10292,12220,13905,15686,NO,GREEN,3453,60440,IL,8395,0,1974
4591,0,11/16/2010,MANHEIM,2008,2,CHEVROLET,1500 SILVERADO PICKU,W/T,EXT CAB 4.3L,GREY,AUTO,1,Alloy,89577,AMERICAN,LARGE TRUCK,GM,13404,15444,17298,18912,12380,13894,16887,18123,NO,GREEN,3453,60440,IL,10810,0,1373
4592,0,11/16/2010,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,GREY,AUTO,1,Alloy,65670,AMERICAN,LARGE,GM,8253,9369,12153,13357,10142,11997,13667,15546,NO,GREEN,3453,60440,IL,7895,0,1703
4593,0,11/16/2010,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLACK,AUTO,2,Covers,64641,AMERICAN,MEDIUM,CHRYSLER,7618,8674,11348,12379,7629,8779,11501,12633,NULL,NULL,3453,60440,IL,7775,0,1020
4594,0,11/16/2010,MANHEIM,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,74269,AMERICAN,LARGE,GM,5619,7019,9269,10464,5991,7316,9607,10912,NULL,NULL,3453,60440,IL,7395,0,1974
4595,0,11/23/2010,MANHEIM,2005,5,CHEVROLET,MALIBU 4C,Bas,4D SEDAN,WHITE,AUTO,2,Covers,59484,AMERICAN,MEDIUM,GM,4051,5357,6971,8185,5056,6340,7806,8781,NO,GREEN,10430,60440,IL,7080,1,837
4596,0,11/23/2010,MANHEIM,2008,2,DODGE,AVENGER V6,SE,4D SEDAN,GREY,AUTO,2,Covers,63441,AMERICAN,MEDIUM,CHRYSLER,8160,8877,12250,12949,7583,8885,11873,12966,NULL,NULL,10430,60440,IL,8625,1,1118
4597,1,11/23/2010,MANHEIM,2007,3,HYUNDAI,SONATA V6,Lim,4D SEDAN,BEIGE,AUTO,1,Alloy,81122,OTHER ASIAN,MEDIUM,OTHER,6982,8578,10716,12197,8109,9540,11715,13105,NULL,NULL,10430,60440,IL,7080,1,853
4598,0,11/23/2010,MANHEIM,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,BLUE,AUTO,1,Alloy,67060,AMERICAN,MEDIUM,CHRYSLER,6622,7845,10463,11424,6755,8075,10292,11311,NULL,NULL,10430,60440,IL,6880,1,825
4599,0,11/23/2010,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,SILVER,AUTO,3,Special,65414,AMERICAN,MEDIUM,CHRYSLER,7786,8775,11476,12324,7629,8779,11501,12633,NULL,NULL,10430,60440,IL,8325,1,1020
4600,0,11/30/2010,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,WHITE,AUTO,2,Covers,44247,AMERICAN,MEDIUM,CHRYSLER,8001,8873,11548,12517,7184,8214,10277,11463,NULL,NULL,10430,60440,IL,8925,1,834
4601,0,11/30/2010,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,GREY,AUTO,2,Covers,84884,AMERICAN,LARGE,GM,7765,8678,11893,12655,8180,9368,12685,13513,NULL,NULL,10430,60440,IL,7495,1,2152
4602,0,11/30/2010,MANHEIM,2007,3,PONTIAC,G6 V6,Bas,4D SEDAN SE1,BLUE,AUTO,1,Alloy,72432,AMERICAN,MEDIUM,GM,8685,9169,12354,12888,8591,9545,12247,13297,NULL,NULL,10430,60440,IL,8425,1,1272
4603,0,1/6/2009,MANHEIM,2005,4,DODGE,DURANGO 2WD V8 4.7L,ST,4D SUV 4.7L ST,BLUE,AUTO,1,Alloy,69722,AMERICAN,MEDIUM SUV,CHRYSLER,6689,7710,7724,8827,6723,7823,7761,8949,NULL,NULL,835,85040,AZ,6640,0,1215
4604,0,1/6/2009,MANHEIM,2005,4,HYUNDAI,ACCENT 1.6L I4 MPI,GLS,4D SEDAN GLS,WHITE,AUTO,2,Covers,49707,OTHER ASIAN,COMPACT,OTHER,3236,4107,3995,4936,3457,4312,4234,5157,NULL,NULL,835,85040,AZ,4550,0,693
4605,0,1/6/2009,MANHEIM,2005,4,DODGE,DURANGO 2WD V8 4.7L,ST,4D SUV 4.7L ST,GREY,AUTO,1,Alloy,51075,AMERICAN,MEDIUM SUV,CHRYSLER,6689,7710,7724,8827,6723,7823,7761,8949,NULL,NULL,835,85040,AZ,6940,0,1086
4606,0,1/6/2009,MANHEIM,2003,6,DODGE,DURANGO 2WD V8 4.7L,Spo,4D SUV 4.7L SXT,BLACK,AUTO,1,Alloy,67682,AMERICAN,MEDIUM SUV,CHRYSLER,3729,4812,4527,5697,3380,4531,4150,5393,NULL,NULL,835,85040,AZ,4050,0,1515
4607,0,1/6/2009,MANHEIM,2006,3,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,46849,AMERICAN,COMPACT,GM,4068,4973,4893,5871,4371,5239,5221,6158,NULL,NULL,835,85040,AZ,5030,0,623
4608,0,1/6/2009,MANHEIM,2006,3,DODGE,DURANGO 2WD V8 5.7L,Adv,4D SUV 5.7L HEMI SLT,BLACK,AUTO,1,Alloy,71336,AMERICAN,MEDIUM SUV,CHRYSLER,7601,8866,8709,10075,8885,10552,10096,11896,NULL,NULL,835,85040,AZ,6470,0,1389
4609,0,1/6/2009,MANHEIM,2005,4,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN,RED,AUTO,1,Alloy,65251,AMERICAN,COMPACT,GM,3066,4333,3811,5180,3514,4328,4295,5174,NULL,NULL,835,85040,AZ,4630,0,728
4610,0,1/6/2009,MANHEIM,2003,6,CHEVROLET,TAHOE 2WD 4.8L V8 SF,LS,4D SUV 4.8L,WHITE,AUTO,1,Alloy,72845,AMERICAN,LARGE SUV,GM,5635,6916,6586,7969,6841,8063,7888,9208,NULL,NULL,835,85040,AZ,7950,0,1923
4611,0,1/6/2009,MANHEIM,2004,5,FORD,F150 PICKUP 2WD V8 4,XL,REG CAB 4.6L XL,GOLD,AUTO,1,Alloy,86151,AMERICAN,LARGE TRUCK,FORD,1239,1878,1838,2528,847,1487,1415,2106,NULL,NULL,835,85040,AZ,5940,0,853
4612,0,1/13/2009,MANHEIM,2004,5,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 5.3L LS,RED,AUTO,1,Alloy,83194,AMERICAN,LARGE TRUCK,GM,6563,8994,7588,10214,6992,9697,8051,10973,NULL,NULL,835,85040,AZ,6940,0,1243
4613,0,1/13/2009,MANHEIM,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN SXT,RED,AUTO,1,Alloy,65941,AMERICAN,COMPACT,CHRYSLER,3633,4483,4424,5342,3413,4582,4186,5449,NULL,NULL,835,85040,AZ,3850,0,630
